Customer_ID,Age,Gender
C34933,32,Male
C23512,44,Male
C18506,49,Male
C44914,61,Female
C25359,58,Female
C32341,45,Female
C44853,66,Male
C15878,44,Male
C61747,44,Male
C41704,48,Male
C54687,36,Male
C48303,22,Male
C39738,56,Female
C43070,55,Female
C64966,60,Female
C45575,60,Female
C59306,47,Female
C39637,49,Male
C42144,49,Male
C47280,28,Male
C63930,29,Male
C38618,69,Male
C17045,39,Male
C60344,25,Female
C49039,68,Male
C15372,69,Male
C25326,54,Female
C27640,49,Female
C61813,68,Male
C21813,30,Female
C55872,60,Male
C40952,44,Female
C22666,33,Male
C37058,60,Male
C30116,54,Male
C35313,41,Male
C56802,43,Female
C40122,47,Female
C65310,53,Female
C30406,54,Female
C32205,36,Female
C32189,55,Female
C43847,31,Male
C60186,46,Male
C26147,69,Male
C36142,39,Female
C21884,23,Female
C15819,37,Male
C39548,67,Female
C48072,51,Male
C33437,27,Female
C38491,45,Male
C43571,65,Female
C23169,36,Male
C20108,50,Male
C40245,47,Female
C50370,56,Male
C44902,64,Female
C46464,64,Male
C31327,27,Female
C41390,29,Male
C27878,66,Female
C55123,57,Female
C22984,30,Female
C57581,47,Male
C40033,47,Female
C59132,46,Female
C20085,46,Female
C28830,48,Female
C16615,32,Male
C20357,57,Female
C34929,26,Female
C55120,45,Female
C47572,31,Female
C31748,58,Male
C60970,65,Male
C59704,25,Female
C45744,37,Female
C22425,30,Female
C59045,25,Female
C36018,52,Female
C37195,38,Male
C21827,40,Male
C21434,40,Male
C50632,36,Male
C43530,69,Female
C19680,33,Male
C58833,41,Male
C23461,65,Male
C25165,54,Female
C29640,69,Female
C38121,24,Female
C64633,53,Male
C45412,63,Male
C23703,44,Female
C42285,68,Female
C39086,24,Female
C39391,69,Female
C14742,38,Female
C59216,42,Female
C63960,32,Male
C42069,30,Female
C55718,30,Male
C51171,43,Male
C45411,50,Male
C35643,38,Female
C15748,32,Female
C65387,33,Male
C45374,49,Male
C54330,24,Male
C38224,34,Female
C27029,35,Male
C62942,30,Male
C56550,60,Male
C42296,56,Female
C19017,67,Male
C41119,54,Male
C30522,36,Male
C36322,38,Male
C27763,31,Female
C17713,32,Male
C35307,29,Female
C44250,34,Female
C40927,65,Male
C45395,33,Female
C65074,32,Female
C25841,24,Female
C45168,66,Male
C15666,21,Male
C42585,30,Male
C59261,41,Female
C46400,57,Female
C23250,57,Male
C55132,47,Female
C53302,28,Female
C57066,41,Female
C47315,59,Female
C47788,46,Female
C54775,33,Female
C40830,30,Male
C38991,35,Female
C31540,33,Female
C21105,36,Female
C53132,62,Female
C46231,45,Female
C42934,64,Female
C43187,26,Male
C18747,50,Female
C54140,32,Female
C22206,50,Male
C55042,63,Male
C38457,39,Female
C31580,30,Female
C17138,64,Female
C56304,60,Male
C20875,35,Male
C39815,26,Male
C58053,61,Female
C39852,31,Female
C36287,41,Female
C33083,31,Male
C35514,28,Female
C49848,32,Female
C24646,38,Male
C37867,61,Male
C15059,62,Male
C43894,26,Female
C45721,30,Male
C65120,69,Female
C54437,40,Female
C47262,35,Male
C45037,33,Male
C27516,65,Female
C28873,43,Female
C53780,54,Male
C23406,42,Male
C31054,57,Female
C52473,49,Male
C62129,57,Male
C65001,41,Female
C52139,34,Female
C48510,28,Male
C59394,34,Female
C62585,42,Male
C47152,55,Female
C16038,36,Male
C53721,62,Female
C32814,46,Male
C44172,36,Female
C61653,39,Male
C64063,37,Female
C40507,43,Male
C53765,45,Male
C45846,50,Male
C24344,52,Female
C15790,51,Male
C49943,22,Female
C33426,27,Male
C63286,30,Male
C49342,68,Female
C58534,55,Female
C29379,32,Male
C59902,52,Female
C20247,28,Female
C46304,25,Male
C19387,23,Male
C51783,61,Female
C35424,38,Male
C36452,29,Female
C43086,31,Male
C32859,46,Female
C17709,29,Female
C33122,65,Male
C18679,23,Male
C34791,35,Female
C35156,47,Female
C59031,26,Male
C37602,46,Male
C24683,42,Female
C52759,51,Male
C38672,40,Male
C16459,25,Female
C19771,49,Female
C39327,25,Female
C16957,51,Male
C29707,61,Female
C18458,25,Female
C18212,41,Female
C34372,63,Female
C30620,53,Male
C15035,57,Male
C30569,21,Female
C27955,26,Male
C59779,65,Female
C43671,63,Female
C50850,29,Male
C24753,35,Female
C31629,47,Female
C32917,48,Female
C50252,23,Female
C15787,51,Male
C29695,31,Male
C63089,45,Male
C49149,24,Male
C21781,52,Male
C48670,28,Male
C40496,61,Male
C63486,25,Male
C46843,52,Male
C49131,26,Male
C18092,49,Female
C20066,28,Male
C30353,21,Female
C26790,50,Male
C53269,50,Female
C31353,53,Male
C37591,49,Female
C17421,39,Female
C63157,61,Female
C28746,54,Male
C38130,61,Male
C34774,24,Male
C57720,40,Male
C63185,47,Female
C58584,43,Male
C38340,25,Female
C36492,53,Male
C22514,29,Male
C43053,59,Male
C36745,62,Male
C44900,59,Male
C36217,37,Male
C49809,51,Male
C56637,42,Male
C34785,40,Male
C43907,62,Female
C29784,48,Female
C15895,68,Male
C45870,62,Female
C22682,26,Female
C19444,28,Male
C59982,46,Male
C15187,27,Male
C36933,52,Male
C37294,59,Female
C27084,62,Female
C38987,41,Male
C21292,31,Male
C45019,53,Male
C39463,29,Male
C51462,57,Female
C45875,24,Female
C23004,40,Female
C19825,49,Female
C64252,34,Male
C43608,68,Female
C63433,51,Female
C57284,35,Male
C60364,28,Male
C42362,34,Female
C53852,54,Female
C18111,45,Female
C56206,69,Male
C28891,48,Male
C64790,29,Male
C42570,26,Male
C55313,26,Female
C40348,52,Female
C35342,67,Male
C29394,47,Male
C61681,66,Male
C38784,69,Female
C59137,54,Male
C40809,65,Female
C44977,46,Female
C35445,56,Male
C19722,68,Male
C32485,36,Female
C31077,30,Female
C38819,30,Male
C52280,45,Male
C63119,31,Male
C39062,32,Female
C57286,24,Male
C49456,51,Male
C55020,65,Female
C18511,57,Male
C49562,59,Male
C65247,47,Female
C17303,33,Female
C55166,32,Female
C30829,48,Male
C52353,23,Male
C44493,58,Male
C38987,33,Male
C32098,29,Female
C15904,36,Female
C18992,62,Male
C32173,59,Male
C52284,28,Male
C24930,25,Female
C23694,51,Male
C48500,27,Male
C25822,45,Male
C16002,42,Male
C49193,27,Male
C34532,32,Male
C40780,67,Male
C39920,68,Male
C17701,54,Female
C44305,65,Male
C38630,55,Female
C39762,21,Male
C65195,62,Female
C15759,29,Male
C28620,69,Male
C50851,60,Female
C25848,48,Female
C42482,28,Male
C15535,52,Male
C26861,36,Male
C45448,50,Female
C41694,39,Female
C53203,25,Male
C44063,44,Male
C26938,49,Female
C32141,28,Male
C60419,64,Female
C47623,34,Female
C49058,57,Male
C21863,43,Female
C63729,27,Male
C55458,45,Male
C14886,43,Female
C29590,44,Male
C53632,34,Female
C40143,63,Female
C41143,42,Female
C40955,34,Female
C60688,66,Female
C47029,33,Female
C58399,67,Female
C35552,62,Female
C40582,21,Female
C32868,64,Male
C24087,37,Male
C16755,64,Female
C36426,21,Female
C42703,45,Male
C44182,62,Female
C64641,42,Female
C46874,57,Female
C17872,49,Female
C34210,27,Male
C14961,45,Male
C64034,44,Male
C31508,27,Female
C51411,43,Female
C22445,41,Male
C60059,41,Female
C56617,65,Female
C30456,59,Male
C61083,50,Female
C43818,21,Male
C55201,61,Female
C57163,22,Female
C50567,34,Male
C49683,51,Male
C47852,21,Female
C33550,24,Female
C21728,54,Female
C56261,43,Female
C63100,60,Male
C46912,63,Female
C21886,44,Female
C27399,69,Female
C20253,30,Female
C65187,56,Male
C24717,52,Male
C64584,49,Female
C63831,31,Male
C27251,34,Female
C22408,64,Male
C65060,57,Male
C45903,36,Male
C18287,67,Female
C36121,60,Male
C32231,42,Male
C39953,22,Female
C16064,21,Male
C16854,46,Male
C55111,51,Female
C61044,24,Male
C21900,33,Male
C21159,34,Female
C52521,62,Male
C38981,37,Female
C59287,30,Female
C41923,65,Female
C38347,51,Female
C41046,38,Male
C15691,44,Male
C41262,52,Female
C21493,35,Male
C33351,66,Male
C65251,48,Female
C37093,30,Female
C52166,32,Female
C25453,26,Male
C33153,39,Female
C32377,42,Male
C20736,22,Female
C64792,44,Male
C18331,24,Male
C51259,22,Male
C48456,61,Female
C17750,24,Male
C21152,56,Female
C41446,42,Female
C56560,26,Male
C17459,42,Female
C58925,41,Female
C51591,39,Female
C20183,33,Male
C54550,44,Female
C35421,35,Female
C46534,46,Female
C39704,47,Male
C56213,49,Male
C52502,32,Female
C59851,65,Female
C31601,32,Female
C20155,26,Female
C62478,51,Female
C49374,69,Male
C39959,24,Male
C35326,65,Female
C22098,47,Female
C15366,50,Male
C60227,58,Female
C48144,60,Male
C54896,48,Male
C42353,24,Female
C25274,60,Male
C50999,29,Male
C15978,31,Female
C37417,31,Female
C48859,29,Female
C19662,44,Male
C57148,52,Male
C21580,22,Male
C22723,28,Female
C18145,64,Male
C38493,46,Female
C15001,47,Female
C57737,58,Male
C26124,59,Female
C18661,28,Female
C53570,32,Female
C40165,22,Male
C55125,42,Male
C59117,27,Male
C47633,25,Female
C54797,40,Female
C25595,47,Female
C56038,47,Female
C37278,53,Male
C62353,23,Male
C41619,26,Female
C63073,37,Male
C48218,30,Male
C35781,25,Female
C40534,31,Female
C42679,52,Female
C48318,61,Female
C21081,51,Female
C20347,34,Female
C45609,27,Male
C22116,32,Female
C48735,24,Female
C65279,40,Female
C50328,62,Male
C23583,51,Female
C23819,63,Female
C15899,23,Female
C25092,67,Female
C19347,43,Male
C57730,42,Female
C45233,54,Male
C47458,47,Male
C38303,59,Male
C17391,26,Male
C30881,31,Female
C55683,46,Female
C52340,65,Female
C35812,40,Female
C40253,68,Female
C37202,26,Female
C50375,51,Female
C30132,30,Male
C54151,37,Female
C54566,66,Male
C21542,24,Female
C33626,29,Female
C65351,62,Female
C17472,33,Male
C65382,46,Male
C33137,24,Male
C63513,45,Male
C23228,44,Male
C64232,38,Female
C30477,53,Male
C54443,60,Male
C43645,54,Female
C23953,36,Female
C60343,54,Male
C34119,39,Female
C40353,31,Female
C37281,58,Female
C62252,39,Male
C30064,37,Female
C24424,47,Male
C64556,49,Male
C41070,24,Female
C40651,59,Female
C30093,46,Male
C42476,42,Female
C36999,21,Male
C48854,61,Female
C45494,47,Female
C47074,63,Female
C24299,58,Male
C28873,67,Female
C58429,37,Male
C42832,33,Male
C59744,67,Female
C53056,67,Male
C26981,50,Male
C62718,27,Male
C19871,67,Male
C40097,57,Male
C46894,54,Female
C21004,59,Female
C63531,23,Female
C33417,38,Male
C16022,28,Female
C24808,63,Male
C36722,53,Male
C59283,50,Male
C44675,45,Female
C24767,34,Male
C48153,67,Male
C58119,51,Male
C15391,64,Female
C53579,59,Male
C61785,58,Female
C36300,35,Female
C57990,34,Female
C16025,25,Female
C39742,52,Male
C54614,23,Female
C61411,62,Female
C53827,51,Male
C25260,24,Male
C61039,37,Female
C27259,65,Female
C60596,48,Female
C53204,68,Female
C26058,42,Male
C45157,51,Female
C38966,28,Female
C14793,54,Female
C33401,61,Female
C55337,61,Female
C21645,28,Female
C37107,31,Male
C59520,26,Female
C18825,53,Female
C59586,28,Female
C35389,46,Female
C64039,63,Female
C54023,29,Male
C16735,35,Male
C31049,36,Male
C39096,38,Female
C59709,39,Male
C40262,26,Male
C21001,57,Male
C29761,64,Female
C51514,60,Male
C44868,47,Female
C55510,21,Male
C42500,26,Male
C28901,66,Male
C15427,56,Male
C40271,57,Male
C60830,30,Female
C31516,23,Female
C35345,37,Female
C55320,66,Male
C56116,32,Female
C45501,42,Female
C50786,55,Male
C51049,66,Female
C32904,43,Female
C30004,53,Female
C37059,59,Female
C54268,53,Female
C51130,36,Female
C25550,43,Female
C56782,50,Male
C32789,55,Male
C46211,58,Female
C17172,60,Female
C42860,25,Male
C45762,30,Female
C46052,36,Female
C23304,47,Male
C54500,46,Male
C37913,47,Male
C43739,52,Female
C38831,40,Female
C55596,39,Male
C30466,30,Male
C55732,43,Male
C32998,32,Female
C49317,38,Female
C42349,43,Male
C59942,33,Female
C32106,39,Female
C46533,58,Male
C39644,56,Male
