Customer_ID,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
C32539,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,29.24,4,0,13.7428
C46408,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,117.488,7,0.2,41.1208
C57035,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,18.84,3,0,6.0288
C52898,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,12.42,3,0,5.2164
C62118,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,12.96,2,0,6.2208
C21723,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,69.48,1,0,20.844
C26313,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,85.9,2,0,2.577
C18737,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,18.06,7,0,4.6956
C17430,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,79.14,3,0,36.4044
C35267,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,37.4,2,0,14.212
C20692,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,2.512,2,0.8,-4.396
C47034,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Fasteners,18.864,9,0.2,6.1308
C16433,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,61.192,1,0.2,6.1192
C63835,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,67.84,1,0,18.3168
C24093,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,48.712,1,0.2,5.4801
C53879,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,17.94,3,0,4.6644
C32649,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,242.94,3,0,4.8588
C24058,Second Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,7.764,4,0.7,-5.176
C40032,Second Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,467.04,4,0.2,58.38
C36226,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Phones,128.85,3,0,3.8655
C48983,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,8.4,2,0,4.116
C42375,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,199.98,2,0,83.9916
C21191,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,110.98,1,0,15.5372
C25376,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,207.984,2,0.2,-28.5978
C55010,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,36.112,2,0.2,12.6392
C18571,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,35.568,2,0.2,5.7798
C24940,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,88.768,2,0.2,31.0688
C48724,Standard Class,Home Office,United States,Oceanside,California,92054,West,Office Supplies,Paper,12.9,2,0,6.321
C48027,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Accessories,717.12,9,0.2,152.388
C45875,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,21.36,5,0.2,7.209
C64018,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,6.688,2,0.2,2.3408
C25265,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,773.94,6,0,224.4426
C31753,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,20.568,3,0.2,1.5426
C14871,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,4.356,2,0.8,-11.7612
C62069,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Accessories,19.04,4,0.2,-1.428
C24567,Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Labels,5.22,2,0,2.4012
C28367,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,84.84,3,0,22.9068
C42493,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Fasteners,7.24,5,0.2,1.1765
C57204,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,14.4,5,0,7.056
C43768,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,15.552,3,0.2,5.4432
C52045,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,1325.76,6,0.2,149.148
C56876,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,3.108,2,0.7,-2.1756
C60082,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,6.672,3,0.2,2.1684
C46972,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,689.408,4,0.2,77.5584
C44542,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,1889.99,5,0.8,-2929.4845
C47204,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,55.936,8,0.2,18.8784
C22934,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,18.432,8,0.2,5.9904
C45390,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,20.32,5,0.2,3.556
C58433,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,52.064,4,0.2,18.8732
C39389,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,48.784,1,0.2,3.6588
C48996,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,13.092,4,0.7,-10.0372
C47107,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,109.592,1,0.2,8.2194
C29266,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,56.7,5,0,27.783
C53478,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Accessories,79.99,1,0,28.7964
C58772,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Supplies,69.5,5,0,20.155
C20863,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,191.6,4,0,91.968
C64045,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,10.56,2,0,5.0688
C15627,Second Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,47.79,3,0,16.2486
C42543,Second Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Storage,714.3,5,0,207.147
C18698,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Machines,2321.9,2,0,1114.512
C46881,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,17.94,3,0,3.0498
C33050,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,9.522,1,0.7,-6.9828
C32963,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,791.964,6,0.4,-131.994
C44792,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4.923,3,0.7,-3.9384
C25359,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Bookcases,209.979,7,0.7,-356.9643
C63458,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,33.93,3,0.7,-22.62
C58522,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,222.32,7,0.2,25.011
C15816,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,210.564,6,0.4,-52.641
C23275,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Furnishings,35.168,7,0.2,9.6712
C15633,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,1502.376,4,0.4,-250.396
C51678,First Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,10.11,3,0,3.2352
C54139,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,772.47,3,0,146.7693
C26821,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Supplies,20.46,2,0,5.3196
C36804,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Supplies,347.58,3,0,17.379
C26816,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,72.64,2,0,21.792
C60704,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,772.47,3,0,146.7693
C44262,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,39.92,4,0,11.1776
C16568,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,33.48,2,0,16.4052
C54584,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,461.97,3,0,133.9713
C21610,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,137.62,2,0,60.5528
C26615,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Chairs,302.67,3,0,72.6408
C26533,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Accessories,239.976,3,0.2,53.9946
C37619,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,8.34,3,0,2.1684
C31073,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,8.57,1,0,2.2282
C34704,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,119.616,8,0.2,40.3704
C49151,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Furniture,Chairs,212.94,3,0,25.5528
C44283,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Office Supplies,Appliances,26.49,1,0,7.4172
C20055,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Bookcases,687.4,5,0,48.118
C28896,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,653.55,3,0,111.1035
C43057,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,33.9,2,0,2.034
C40558,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Technology,Accessories,239.96,5,0.2,83.986
C18644,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Furniture,Tables,199.836,4,0.3,-37.1124
C18449,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Technology,Phones,716,2,0,193.32
C50019,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,221.06,7,0,103.8982
C34757,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,67.71,3,0,32.5008
C28174,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,129.92,4,0,38.976
C17448,Second Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,467.46,9,0,191.6586
C28199,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,61.4,5,0,28.858
C27332,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,720.76,4,0,187.3976
C48801,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,5.184,3,0.2,1.8144
C40090,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,14.7,5,0,3.969
C17018,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,8.134,7,0.8,-13.8278
C61848,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,79.984,2,0.2,13.9972
C37336,Standard Class,Home Office,United States,Des Moines,Washington,98198,West,Office Supplies,Paper,18.54,2,0,8.7138
C48487,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,24.4,2,0.2,7.93
C51534,Same Day,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,195.64,4,0,91.9508
C36360,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,398.4,5,0.2,84.66
C21016,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Art,7.056,3,0.2,0.7938
C38614,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,1352.3976,9,0.32,-437.5404
C48009,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,26.4,5,0,11.88
C46916,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,41.88,6,0,0.8376
C32256,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,99.846,9,0.7,-83.205
C48012,Second Class,Consumer,United States,Georgetown,Kentucky,40324,South,Technology,Phones,699.98,2,0,195.9944
C45565,Second Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Storage,584.82,9,0,70.1784
C59615,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,43.98,2,0,21.99
C37695,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Technology,Phones,377.97,3,0,105.8316
C17195,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,123.96,3,0,11.1564
C59820,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,391.98,2,0,113.6742
C15694,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Technology,Accessories,383.976,3,0.2,81.5949
C29679,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Furniture,Tables,1781.682,7,0.4,-653.2834
C56267,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,21.4,5,0,6.206
C23428,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Technology,Copiers,549.99,1,0,274.995
C34678,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Office Supplies,Appliances,167.535,3,0.1,37.23
C61618,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Office Supplies,Envelopes,38.34,3,0,17.253
C51456,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,53.88,6,0,22.6296
C47800,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Technology,Phones,299.98,2,0,83.9944
C29980,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,62.8,4,0,15.7
C53927,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,13.904,2,0.2,4.5188
C23185,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,744.1,5,0.3,-95.67
C37698,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,44.84,5,0.2,5.605
C36490,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,401.59,2,0.3,-131.951
C27349,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,18.24,3,0,8.5728
C47016,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
C63216,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,10.48,1,0,2.8296
C35080,Same Day,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,20.736,4,0.2,7.2576
C34422,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Technology,Accessories,35.168,4,0.2,8.3524
C14824,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Office Supplies,Paper,64.704,3,0.2,23.4552
